Date	Town	State/Province	Latitude	Longitude	Number	Image
5594	09/01/23	Sinking Spring	PA	40.3	-76	1	
5595	09/01/23	New Haven	CT	41.3	-72.9	5	
5596	09/01/23	Fort Collins	CO	40.6	-105.1	2	
5597	09/01/23	New Berlin	WI	43	-88.1	1	
5598	09/01/23	Belleville	KS	39.8	-97.6	1	
5599	09/01/23	Wappingers Falls	NY	41.5	-74	1	
5600	09/01/23	Oklahoma City	OK	35.5	-97.5	1	
5601	09/01/23	Sierra Vista	AZ	31.5	-110.3	1	
5602	09/01/23	Bensalem	PA	40.1	-74.9	2	
5603	09/01/23	Lake Park	MN	46.7	-96.1	1	
5604	09/01/23	Grand Haven	MI	43	-86.2	2	
5605	09/01/23	Chatham	ON	42.4	-82.2	13	
5606	09/01/23	Odessa	TX	31.9	-102.3	2	
5607	09/01/23	City of the Village of Clarkston	MI	42.8	-83.4	2	
5608	09/01/23	Broomfield	CO	39.9	-105.1	1	
5609	09/01/23	Council Bluffs	IA	41.2	-95.8	3	
5610	09/01/23	Jeffers	MN	44	-95.2	50	
5611	09/01/23	KCMO	MO	39.2	-94.5	4	
5612	09/01/23	Rockville	MD	39.1	-77.2	1	
5613	09/01/23	Salem	NH	42.8	-71.2	1	
5614	09/01/23	Lynchburg	VA	37.4	-79.2	1	
5615	09/01/23	Oak Creek	WI	42.9	-87.9	1	
5616	09/01/23	Asheville	NC	35.6	-82.6	1	
5617	09/01/23	Appleton	WI	44.3	-88.4	2	
5618	09/01/23	Laguna Niguel	CA	33.5	-117.7	3	
5619	09/01/23	Johnsburg	IL	42.4	-88.2	2	
5620	09/01/23	Bishopville	MD	38.4	-75.1	3	
5621	09/01/23	Point Pelee National Park	ON	41.9	-82.5	15	
5622	09/01/23	Harrisville	MI	44.7	-83.3	2	
5623	09/01/23	Black River	MI	44.8	-83.3	1	
5624	09/01/23	Ottawa	ON	45.4	-75.5	3	
5625	09/01/23	Ludington	MI	44	-86.4	3	
5626	09/01/23	Columbia	MD	39.2	-76.9	1	
5627	09/01/23	Choctaw	OK	35.4	-97.3	2	
5628	09/01/23	Grayson	NC	36.5	-81.7	1	
5629	09/01/23	Manton	MI	44.4	-85.5	1	
5630	09/01/23	Ponca City	OK	36.7	-97.1	3	
5631	09/01/23	Willowbrook	IL	41.8	-87.9	1	
5632	09/01/23	Lynchburg	TN	35.1	-86.3	1	
5633	09/01/23	Bronaugh	MO	37.7	-94.4	6	
5634	09/01/23	Aurora	OH	41.3	-81.3	1	
5635	09/01/23	Marxville	WI	43.2	-89.6	2	
5636	09/01/23	Shakopee	MN	44.8	-93.5	5	
5637	09/01/23	Lincolnton	NC	35.5	-81.3	1	
5638	09/01/23	Oklahoma City	OK	35.5	-97.6	1	
5639	09/01/23	Eatonton	GA	33.4	-83.2	3	
5640	09/01/23	Ramona	CA	33	-116.8	1	
5641	09/01/23	Irons	MI	44.1	-86	2	
5642	09/01/23	Waterloo	ON	43.5	-80.5	1	
5643	09/01/23	Howards Grove	WI	43.8	-87.8	1	
5644	09/01/23	McKinney	TX	33.2	-96.6	4	
5645	09/01/23	Muskogee	OK	35.8	-95.4	1	
5646	09/01/23	Islesboro	ME	44.3	-68.9	5	
5647	09/01/23	Ottawa	ON	45.3	-75.9	1	
5648	09/01/23	Ottawa	ON	45.4	-75.7	1	
5649	09/01/23	Washington	NC	35.6	-77	1	
5650	09/01/23	Ellinwood	KS	38.4	-98.6	10	
5651	09/01/23	Ozark	AR	35.4	-93.8	1	
5652	09/01/23	Norman	OK	35.3	-97.5	4	
5653	09/01/23	Peru	NY	44.6	-73.6	1	
5654	09/01/23	Toronto	ON	43.7	-79.3	5	
5655	09/01/23	Marysville	MI	43.3	-83.1	3	
5656	09/01/23	Calera	OK	33.9	-96.4	4	
5657	09/01/23	Nashville	TN	36.1	-86.9	3	
5658	09/01/23	Minneapolis	MN	44.9	-93.2	2	
5659	09/01/23	Verona	WI	43	-89.5	10	
5660	09/01/23	Montr̩al	QC	45.5	-73.7	12	
5661	09/01/23	Media	PA	39.9	-75.4	0	
5662	09/01/23	New Ringgold	PA	40.6	-76	2	
5663	08/31/23	Rockaway Township	NJ	40.9	-74.5	0	
5664	08/31/23	Brillion	WI	44.2	-88.1	10	
5665	08/31/23	Mooresville	IN	39.6	-86.4	2	
5666	08/31/23	Abilene	TX	32.5	-99.7	1	
5667	08/31/23	Boerne	TX	29.8	-98.7	8	
5668	08/31/23	Palmarejo	PR	18.3	-66.3	1	
5669	08/31/23	Louisville	KY	38.2	-85.8	1	
5670	08/31/23	San Antonio	TX	29.5	-98.5	1	
5671	08/31/23	Catonsville	MD	39.3	-76.8	1	
5672	08/31/23	Minneapolis	MN	45	-93.2	3	
5673	08/31/23	Conyers	GA	33.7	-83.9	1	
5674	08/31/23	Dauphin Island	AL	30.2	-88.1	1	
5675	08/31/23	Los Angeles	CA	34.2	-118.5	30	
5676	08/31/23	New Cumberland	PA	40.2	-76.9	1	
5677	08/31/23	Troy	MO	38.9	-91	1	
5678	08/31/23	Pittsburg	KS	37.4	-94.7	1	
5679	08/31/23	Hillsborough Township	NJ	40.5	-74.7	1	
5680	08/31/23	Oklahoma City	OK	35.5	-97.6	1	
5681	08/31/23	Pittsburgh	PA	40.5	-79.7	1	
5682	08/31/23	West Palm Beach	FL	26.8	-80	1	
5683	08/31/23	Litchfield	MI	42.1	-84.8	2	
5684	08/31/23	Mansfield	OH	40.8	-82.4	1	
5685	08/31/23	Midlothian	VA	37.5	-77.7	1	
5686	08/31/23	Lakewood	OH	41.5	-81.8	3	
5687	08/31/23	Brookline	NH	42.7	-71.7	1	
5688	08/31/23	Warsaw	IN	41.2	-85.8	2	
5689	08/31/23	Springfield	IL	39.8	-89.7	2	
5690	08/31/23	Edmond	OK	35.7	-97.5	3	
5691	08/31/23	Minneapolis	MN	45	-93.2	4	
5692	08/31/23	Clemmons	NC	36	-80.4	1	
5693	08/31/23	Ada	OK	34.8	-96.7	1	
5694	08/31/23	Munster	IN	41.6	-87.5	2	
5695	08/31/23	Conyers	GA	33.7	-84	1	
5696	08/31/23	Washington	DC	38.9	-77.1	1	
5697	08/31/23	Eastpoint	FL	29.8	-84.8	5	
5698	08/31/23	Pass Christian	MS	30.3	-89.2	1	
5699	08/31/23	Conyers	GA	33.6	-84	1	
5700	08/31/23	Pittsburgh	PA	40.4	-80	3	
5701	08/31/23	Salem	NH	42.8	-71.2	2	
5702	08/31/23	Bixby	OK	36	-95.9	1	
5703	08/31/23	Tulsa	OK	36.1	-95.9	1	
5704	08/31/23	Eagle River	WI	45.9	-89.3	2	
5705	08/31/23	Salisbury	NC	35.6	-80.5	1	
5706	08/31/23	Grinnell	IA	41.8	-92.7	1	
5707	08/31/23	Shanty Bay	ON	44.5	-79.7	1	
5708	08/31/23	River Forest	IL	41.9	-87.8	2	
5709	08/31/23	Land O' Lakes	WI	46.1	-89.3	3	
5710	08/31/23	Rockville	MD	39.1	-77.2	1	
5711	08/31/23	Dunrobin	ON	45.5	-76	1	
5712	08/31/23	Oakland	CA	37.8	-122.2	3	
5713	08/31/23	Moorpark	CA	34.3	-118.9	8	
5714	08/31/23	Dodge City	KS	37.8	-100	1	
5715	08/31/23	Clinton	NY	43.1	-75.4	2	
5716	08/31/23	Hamilton	ON	43.3	-79.8	1	
5717	08/31/23	Brandon Twp	MI	42.8	-83.3	1	
5718	08/31/23	Boonton Township	NJ	40.9	-74.5	2	
5719	08/31/23	Brooklyn	MI	42.1	-84.2	1	
5720	08/31/23	Oswego	NY	43.5	-76.3	4	
5721	08/31/23	Wyoming	IL	41.1	-89.8	1	
5722	08/31/23	Fort Edward	NY	43.2	-73.6	1	
5723	08/31/23	Elizabeth	IN	38.2	-85.9	1	
5724	08/31/23	Fort Edward	NY	43.2	-73.6	1	
5725	08/31/23	Woodstock	GA	34.1	-84.5	1	
5726	08/31/23	Atlanta	GA	33.8	-84.4	1	
5727	08/31/23	Pennington	NJ	40.3	-74.8	1	
5728	08/31/23	Woodstock	GA	34.2	-84.4	1	
5729	08/31/23	Minneapolis	MN	45.2	-93.3	1	
5730	08/31/23	Bristol	ME	43.8	-69.5	20	
5731	08/31/23	Hawkesbury	ON	45.6	-74.6	1	
5732	08/31/23	Chatham	ON	42.4	-82.2	9	
5733	08/31/23	Ringwood	OK	36.4	-98.3	3	
5734	08/31/23	Muskogee	OK	35.8	-95.4	1	
5735	08/31/23	Chicago	IL	41.9	-87.6	1	
5736	08/31/23	Columbus	OH	39.9	-83.1	1	
5737	08/31/23	Winter Harbor	ME	44.3	-68.1	7	
5738	08/31/23	Chicago	IL	41.9	-87.6	1	
5739	08/31/23	Odessa	TX	31.9	-102.3	3	
5740	08/31/23	Erie	IL	41.7	-90.1	2	
5741	08/31/23	Tulsa	OK	36.1	-95.9	1	
5742	08/31/23	Northfield	IL	42.1	-87.8	1	
5743	08/31/23	Jensen	UT	40.3	-109.4	3	
5744	08/31/23	Wichita	KS	37.7	-97.3	20	
5745	08/31/23	Bella Vista	CA	40.6	-122.2	17	
5746	08/31/23	Lewes	DE	38.7	-75.1	1	
5747	08/31/23	Southern Pines	NC	35.2	-79.4	1	
5748	08/31/23	Minneapolis	MN	45	-93.4	1	
5749	08/31/23	Broomfield	CO	39.9	-105.1	2	
5750	08/31/23	Winnipeg	MB	49.9	-97.1	1	
5751	08/31/23	Lakewood	OH	41.5	-81.8	1	
5752	08/31/23	Olive Branch	MS	35	-89.8	1	
5753	08/31/23	Manton	MI	44.4	-85.5	1	
5754	08/31/23	Norwich	VT	43.7	-72.3	1	
5755	08/31/23	Akron	OH	41.2	-81.6	1	
5756	08/31/23	Murrells Inlet	SC	33.6	-79.1	1	
5757	08/31/23	Gardendale	TX	32	-102.4	1	
5758	08/31/23	Gardendale	TX	32	-102.4	1	
5759	08/31/23	Santa Monica	CA	34	-118.5	5	
5760	08/31/23	Wichita	KS	37.7	-97.3	10	
5761	08/31/23	Louisville	KY	38.3	-85.5	1	
5762	08/31/23	Salisbury	CT	42	-73.4	1	
5763	08/31/23	Greensboro	NC	36.1	-79.8	1	
5764	08/31/23	Toronto	ON	43.6	-79.5	1	
5765	08/31/23	Toronto	ON	43.6	-79.5	1	
5766	08/31/23	Mississauga	ON	43.6	-79.7	1	
5767	08/31/23	Sunbury	OH	40.2	-82.8	2	
5768	08/31/23	White Plains	NY	41	-73.8	1	
5769	08/31/23	Mounds	OK	35.9	-96	4	
5770	08/31/23	Williamsburg	KS	38.5	-95.5	1	
5771	08/31/23	Hudson	WI	45	-92.7	1	
5772	08/31/23	Glenshaw	PA	40.5	-80	1	
5773	08/31/23	Newton	NJ	41.1	-74.8	3	
5774	08/31/23	Huntersville	NC	35.5	-80.9	1	
5775	08/31/23	Choctaw	OK	35.4	-97.3	1	
5776	08/31/23	New Haven	CT	41.3	-72.9	1	
5777	08/31/23	Belleville	ON	44.2	-77.4	2	
5778	08/31/23	Independence Charter Township	MI	42.8	-83.4	1	
5779	08/31/23	Fort Branch	IN	38.3	-87.6	1	
5780	08/31/23	Damariscotta	ME	44	-69.5	4	
5781	08/31/23	Belleville	ON	44.2	-77.4	1	
5782	08/31/23	Dearborn	MI	42.3	-83.2	1	
5783	08/31/23	Crozier	VA	37.6	-77.8	4	
5784	08/31/23	Powell	TN	36.1	-84	1	
5785	08/31/23	Shakopee	MN	44.8	-93.5	3	
5786	08/31/23	Chandler	TX	32.3	-95.5	1	
5787	08/31/23	Winnipeg	MB	49.9	-97.1	2	
5788	08/31/23	Kenosha	WI	42.5	-87.9	1	
5789	08/31/23	Plano	TX	33	-96.7	2	
5790	08/31/23	Tulsa	OK	36.2	-95.9	1	
5791	08/31/23	Griffin	GA	33.2	-84.2	1	
5792	08/31/23	Williamsburg	VA	37.3	-76.8	1	
5793	08/31/23	The Colony	TX	33	-96.9	1	
5794	08/31/23	San Antonio	TX	29.7	-98.5	1	
5795	08/31/23	Tulsa	OK	36.1	-95.9	1	
5796	08/31/23	Clarksville	MD	39.2	-76.9	1	
5797	08/31/23	San Antonio	TX	29.6	-98.5	2	
5798	08/31/23	Deerfield	MA	42.5	-72.6	5	
5799	08/31/23	Decatur	GA	33.8	-84.3	1	
5800	08/31/23	Lubbock	TX	33.6	-101.9	2	
5801	08/31/23	Oklahoma City	OK	35.5	-97.6	2	
5802	08/31/23	Ramona	CA	33	-116.8	1	
5803	08/31/23	Norman	OK	35.2	-97.5	1	
5804	08/31/23	Warwick	NY	41.2	-74.4	1	
5805	08/31/23	Ukiah	CA	39.2	-123.2	1	
5806	08/31/23	Norman	OK	35.3	-97.5	4	
5807	08/31/23	Lyndhurst	OH	41.5	-81.5	5	
5808	08/31/23	Mauck	VA	38.5	-78.4	1	
5809	08/31/23	Divide	CO	38.9	-105.2	1	
5810	08/31/23	Calera	OK	33.9	-96.4	2	
5811	08/31/23			1972	1972	2	
5812	08/31/23	Harmony	PA	40.8	-80.1	3	
5813	08/31/23	Montr̩al	QC	45.5	-73.7	11	
5814	08/31/23	Destin	FL	30.4	-86.4	1	
5815	08/30/23	Springfield	MO	37.2	-93.3	3	
5816	08/30/23	Middletown Township	NJ	40.4	-74.1	3	
5817	08/30/23	New Ringgold	PA	40.6	-76	1	
5818	08/30/23	Palmarejo	PR	18.3	-66.3	1	
5819	08/30/23	West Palm Beach	FL	26.8	-80	1	
5820	08/30/23	Lenexa	KS	39	-94.8	1	
5821	08/30/23	Denham Springs	LA	30.5	-91	1	
5822	08/30/23	Minden	IA	41.5	-95.5	1	
5823	08/30/23	Minneapolis	MN	45	-93.2	2	
5824	08/30/23	Black River	MI	44.8	-83.3	1	
5825	08/30/23	Bedford	IN	38.9	-86.4	1	
5826	08/30/23	Pittsburg	KS	37.4	-94.7	3	
5827	08/30/23	Kalamazoo	MI	42.3	-85.6	1	
5828	08/30/23	St. Petersburg	FL	27.8	-82.6	1	
5829	08/30/23	Salisbury	NC	35.6	-80.5	1	
5830	08/30/23	Orleans	IA	43.4	-95.1	7	
5831	08/30/23	Babylon	NY	40.7	-73.3	1	
5832	08/30/23	Arden Hills	MN	45.1	-93.2	1	
5833	08/30/23	Arden Hills	MN	45.1	-93.2	1	
5834	08/30/23	Minneapolis	MN	45	-93.2	2	
5835	08/30/23	Hutto	TX	30.5	-97.6	1	
5836	08/30/23	Benton	AR	34.6	-92.6	1	
5837	08/30/23	Lindsborg	KS	38.5	-97.7	1	
5838	08/30/23	Gainesville	FL	29.7	-82.4	1	
5839	08/30/23	Gainesville	FL	29.7	-82.4	1	
5840	08/30/23	Pass Christian	MS	30.3	-89.2	2	
5841	08/30/23	Minneapolis	MN	45	-93.2	2	
5842	08/30/23	Louisville	KY	38.2	-85.8	1	
5843	08/30/23	Muskogee	OK	35.8	-95.4	7	
5844	08/30/23	Saginaw	TX	32.9	-97.4	1	
5845	08/30/23	Ypsilanti	MI	42.2	-83.6	2	
5846	08/30/23	Bettendorf	IA	41.6	-90.5	3	
5847	08/30/23	Chatham	ON	42.4	-82.2	1	
5848	08/30/23	Minneapolis	MN	45.2	-93.3	1	
5849	08/30/23	Staunton	VA	38.2	-79.1	3	
5850	08/30/23	Council Bluffs	IA	41.2	-95.8	5	
5851	08/30/23	Los Angeles	CA	34.2	-118.5	1	
5852	08/30/23	Belleville	ON	44.1	-77.5	1	
5853	08/30/23	Oakland	CA	37.8	-122.2	2	
5854	08/30/23	Jefferson City	MO	38.6	-92.2	2	
5855	08/30/23	Elsah	IL	39	-90.4	1	
5856	08/30/23	Frederick	MD	39.4	-77.4	1	
5857	08/30/23	Henrys Mill	VA	36.8	-79.1	1	
5858	08/30/23	Newcastle Creek	NB	46.1	-66	1	
5859	08/30/23	Ooltewah	TN	35.1	-85.1	1	
5860	08/30/23	Swampscott	MA	42.5	-70.9	1	
5861	08/30/23	Wappingers Falls	NY	41.5	-74	5	
5862	08/30/23	Hamilton	NJ	39.4	-74.7	1	
5863	08/30/23	Binghamton	NY	42.1	-75.9	1	
5864	08/30/23	Endicott	NY	42.1	-76	1	
5865	08/30/23	Kenosha	WI	42.5	-87.9	1	
5866	08/30/23	Sedona	AZ	34.8	-111.8	4	
5867	08/30/23	Matamoras	PA	41.4	-74.7	1	
5868	08/30/23	Alexandria	VA	38.8	-77	2	
5869	08/30/23	Hinton	OK	35.4	-98.3	1	
5870	08/30/23	Hackensack	NJ	40.9	-74	1	
5871	08/30/23	Edmond	OK	35.7	-97.5	2	
5872	08/30/23	Bowdoin	ME	44	-70	1	
5873	08/30/23	Sequoyah	OK	36.4	-95.6	1	
5874	08/30/23	Manton	MI	44.4	-85.5	1	
5875	08/30/23	Robinson	IL	39	-87.7	2	
5876	08/30/23	Greensboro	NC	36.1	-79.8	1	
5877	08/30/23	Middletown	IN	40.1	-85.5	3	
5878	08/30/23	Chapel Hill	NC	36	-79	2	
5879	08/30/23	Basehor	KS	39.1	-94.9	1	
5880	08/30/23	Dakota	MN	43.9	-91.4	1	
5881	08/30/23	Tulsa	OK	36.1	-96	1	
5882	08/30/23	Chicago	IL	41.9	-87.6	1	
5883	08/30/23	Monona	IA	43	-91.4	3	
5884	08/30/23	Ottawa	ON	45.4	-76	1	
5885	08/30/23	Wexford	PA	40.6	-80.1	1	
5886	08/30/23	KCMO	MO	39.2	-94.5	2	
5887	08/30/23	Cookville	TX	33.2	-94.8	1	
5888	08/30/23	Moorhead	MN	46.8	-96.7	1	
5889	08/30/23	Harrisville	NY	44.1	-75.3	2	
5890	08/30/23	Prescott Valley	AZ	34.6	-112.2	1	
5891	08/30/23	Keeseville	NY	44.5	-73.4	1	
5892	08/30/23	Shakopee	MN	44.8	-93.5	9	
5893	08/30/23	McNabb	IL	41.2	-89.2	3	
5894	08/30/23	Brandon	MB	49.8	-99.9	1	
5895	08/30/23	Brandon	MB	49.8	-99.9	2	
5896	08/30/23	Plano	TX	33	-96.7	1	
5897	08/30/23	Columbia	MS	31.3	-89.8	1	
5898	08/30/23	Hattiesburg	MS	31.3	-89.4	1	
5899	08/30/23	Prince Edward	ON	44	-77.5	1	
5900	08/30/23	Tulsa	OK	36.1	-95.9	2	
5901	08/30/23	North Topsail Beach	NC	34.6	-77.3	1	
5902	08/30/23	Oklahoma City	OK	35.5	-97.6	1	
5903	08/30/23	Ramona	CA	33	-116.8	1	
5904	08/30/23	Carling	ON	45.4	-80.2	1	
5905	08/30/23	Norman	OK	35.2	-97.4	3	
5906	08/30/23	Norman	OK	35.3	-97.5	3	
5907	08/30/23	Moreland Hills	OH	41.4	-81.4	2	
5908	08/30/23	Oklahoma City	OK	35.5	-97.5	1	
5909	08/30/23	Calera	OK	33.9	-96.4	2	
5910	08/30/23	Montr̩al	QC	45.5	-73.7	8	
5911	08/30/23	Kerrville	TX	30.1	-99.2	2	
5912	08/29/23	Olathe	KS	38.8	-94.8	2	
5913	08/29/23	Lubbock	TX	33.5	-101.9	1	
5914	08/29/23	Salt Lake City	UT	40.7	-111.9	1	
5915	08/29/23	Trent Hills	ON	44.3	-78	1	
5916	08/29/23	Madison	WI	43.1	-89.4	1	
5917	08/29/23	South Bend	IN	41.7	-86.3	1	
5918	08/29/23	Jackson	MS	32.3	-90.2	1	
5919	08/29/23	Englewood	NJ	40.9	-74	1	
5920	08/29/23	Murrells Inlet	SC	33.5	-79	1	
5921	08/29/23	Middleton	WI	43.1	-89.5	1	
5922	08/29/23	Tulsa	OK	36.1	-95.9	1	
5923	08/29/23	Hudson Falls	NY	43.3	-73.5	1	
5924	08/29/23	New Brighton	MN	45.1	-93.2	1	
5925	08/29/23	Jenks	OK	36	-96	1	
5926	08/29/23	Wappingers Falls	NY	41.5	-74	1	
5927	08/29/23	Albuquerque	NM	35.2	-106.5	1	
5928	08/29/23	Minneapolis	MN	45	-93.2	4	
5929	08/29/23	Englewood	NJ	40.9	-74	1	
5930	08/29/23	Lakewood	OH	41.5	-81.8	2	
5931	08/29/23	Syracuse	NY	43	-76.2	1	
5932	08/29/23	Southern Pines	NC	35.2	-79.4	1	
5933	08/29/23	Oklahoma City	OK	35.5	-97.6	1	
5934	08/29/23	Monrovia	CA	34.2	-118	2	
5935	08/29/23	Ramona	CA	33	-116.8	1	
5936	08/29/23	Williamstown	MA	42.7	-73.2	7	
5937	08/29/23	Pekin	IL	40.6	-89.6	1	
5938	08/29/23	Plano	TX	33	-96.7	1	
5939	08/29/23	River Forest	IL	41.9	-87.8	1	
5940	08/29/23	Belleville	KS	39.8	-97.6	1	
5941	08/29/23	New York	NY	40.8	-73.8	1	
5942	08/29/23	New Baltimore	MI	42.7	-82.8	20	
5943	08/29/23	Minneapolis	MN	45	-93.2	2	
5944	08/29/23	Costa Mesa	CA	33.6	-117.9	6	
5945	08/29/23	Tucker	GA	33.9	-84.2	1	
5946	08/29/23	Galesburg	IL	41	-90.4	1	
5947	08/29/23	Wake Forest	NC	36	-78.6	2	
5948	08/29/23	Muskogee	OK	35.8	-95.4	7	
5949	08/29/23	Chatham	ON	42.4	-82.2	20	
5950	08/29/23	Southgate	MI	42.2	-83.2	21	
5951	08/29/23	Whitney Point	NY	42.3	-76	3	
5952	08/29/23	Southgate	MI	42.2	-83.2	21	
5953	08/29/23	Chesapeake	VA	36.6	-76.2	2	
5954	08/29/23	Chesapeake	VA	36.6	-76.2	2	
5955	08/29/23	Oklahoma City	OK	35.4	-97.6	1	
5956	08/29/23	Odessa	TX	31.9	-102.3	2	
5957	08/29/23	Choctaw	OK	35.4	-97.3	1	
5958	08/29/23	KCMO	MO	39.2	-94.5	1	
5959	08/29/23	Akron	CO	39.9	-103.3	1	
5960	08/29/23	Prince Edward	ON	43.9	-77.2	50	
5961	08/29/23	Dayton	OH	39.6	-84.1	6	
5962	08/29/23	Mont-Tremblant	QC	46.1	-74.5	1	
5963	08/29/23	Albuquerque	NM	35.2	-106.7	1	
5964	08/29/23	Le Claire	IA	41.6	-90.3	2	
5965	08/29/23	Belleville	ON	44.2	-77.4	3	
5966	08/29/23	Des Moines	IA	41.5	-93.6	1	
5967	08/29/23	Wexford	PA	40.6	-80.1	2	
5968	08/29/23	Kenosha	WI	42.5	-87.9	1	
5969	08/29/23	Mansfield	TX	32.6	-97.1	1	
5970	08/29/23	American Fork	UT	40.4	-111.8	4	
5971	08/29/23	American Fork	UT	40.4	-111.8	6	
5972	08/29/23	Falconer	NY	42.2	-79.2	1	
5973	08/29/23	Flagstaff	AZ	35.2	-111.7	1	
5974	08/29/23	Jacksonville	IL	39.7	-90.2	4	
5975	08/29/23	Marion	MA	41.7	-70.8	3	
5976	08/29/23	Millstadt	IL	38.5	-90.1	1	
5977	08/29/23	Delano	TN	35.3	-84.6	1	
5978	08/29/23	Wichita	KS	37.7	-97.2	2	
5979	08/29/23	Harrisville	NY	44.1	-75.3	1	
5980	08/29/23	Harrisville	NY	44.1	-75.3	1	
5981	08/29/23	Tulsa	OK	36.1	-95.9	1	
5982	08/29/23	Richmond	VA	37.6	-77.4	1	
5983	08/29/23	Shakopee	MN	44.8	-93.5	6	
5984	08/29/23	Franklin	OH	39.5	-84.3	1	
5985	08/29/23	Newport News	VA	37.1	-76.5	1	
5986	08/29/23	Tulsa	OK	36.1	-95.9	1	
5987	08/29/23	Ramona	CA	33	-116.8	2	
5988	08/29/23	Ottawa	ON	45.4	-75.8	1	
5989	08/29/23	Norman	OK	35.3	-97.5	4	
5990	08/29/23	Mentor	OH	41.7	-81.3	4	
5991	08/29/23	Mentor	OH	41.8	-81.3	2	
5992	08/29/23	Overland Park	KS	38.9	-94.7	1	
5993	08/29/23	Norcross	GA	34	-84.2	1	
5994	08/29/23	Norman	OK	35.3	-97.4	1	
5995	08/29/23	Calera	OK	33.9	-96.4	2	
5996	08/29/23	Brillion	WI	44.2	-88.1	5	
5997	08/29/23	Odessa	TX	31.9	-102.3	2	
5998	08/29/23	Montr̩al	QC	45.5	-73.7	10	
5999	08/29/23	Loveland	CO	40.4	-105.1	1	
6000	08/29/23	New Ringgold	PA	40.6	-76	1	
6001	08/28/23	Wake Forest	NC	36	-78.5	1	
6002	08/28/23	Rockaway Township	NJ	40.9	-74.5	0	
6003	08/28/23	Mcveytown	PA	40.5	-77.8	2	
6004	08/28/23	Pottsville	AR	35.3	-93.1	4	
6005	08/28/23	New Brighton	MN	45.1	-93.2	1	
6006	08/28/23	Roseville	MN	45	-93.2	1	
6007	08/28/23	Lincoln	NE	40.8	-96.7	1	
6008	08/28/23	Natural Dam	AR	35.6	-94.4	1	
6009	08/28/23	Minneapolis	MN	45	-93.2	3	
6010	08/28/23	Pittsford	NY	43.1	-77.5	1	
6011	08/28/23	Salt Lake City	UT	40.7	-111.9	2	
6012	08/28/23	Pittsburg	KS	37.4	-94.7	1	
6013	08/28/23	Louisville	KY	38.2	-85.8	1	
6014	08/28/23	Eatonton	GA	33.3	-83.4	3	
6015	08/28/23	Paul Smiths	NY	44.4	-74.3	1	
6016	08/28/23	Tyrone	GA	33.5	-84.6	1	
6017	08/28/23	Maple City	MI	44.9	-85.9	1	
6018	08/28/23	Minneapolis	MN	45	-93.2	4	
6019	08/28/23	Burlington	VT	44.5	-73.2	4	
6020	08/28/23	Williamstown	MA	42.7	-73.2	6	
6021	08/28/23	Abilene	TX	32.5	-99.7	1	
6022	08/28/23	Tower City	PA	40.6	-76.6	1	
6023	08/28/23	Norman	OK	35.2	-97.4	2	
6024	08/28/23	Minneapolis	MN	45	-93.2	4	
6025	08/28/23	Moore	OK	35.3	-97.5	1	
6026	08/28/23	Jenks	OK	36	-96	1	
6027	08/28/23	Novato	CA	38.1	-122.6	25	
6028	08/28/23	South Bend	IN	41.7	-86.3	1	
6029	08/28/23	Philadelphia	PA	39.9	-75.2	1	
6030	08/28/23	Mebane	NC	36.1	-79.3	1	
6031	08/28/23	Fayetteville	PA	39.9	-77.5	1	
6032	08/28/23	Plattsburg	MO	39.6	-94.4	6	
6033	08/28/23	Marshall	MO	39.1	-93.2	1	
6034	08/28/23	Minneapolis	MN	45	-93.2	3	
6035	08/28/23	Lenexa	KS	39	-94.7	1	
6036	08/28/23	Muskogee	OK	35.8	-95.4	3	
6037	08/28/23	Wappingers Falls	NY	41.5	-74	4	
6038	08/28/23	Keene	ON	44.2	-78.1	1	
6039	08/28/23	Independence	MO	39.1	-94.4	1	
6040	08/28/23	Norman	OK	35.2	-97.4	3	
6041	08/28/23	Poway	CA	32.9	-117	1	
6042	08/28/23	Ramona	CA	33	-116.8	1	
6043	08/28/23	Norman	OK	35.2	-97.5	1	
6044	08/28/23	Lawrenceville	GA	34	-83.9	1	
6045	08/28/23	Ashby	MN	46.1	-95.8	1	
6046	08/28/23	Cresson	PA	40.5	-78.6	1	
6047	08/28/23	St Paul	MN	44.9	-93.1	1	
6048	08/28/23	Tulsa	OK	36.1	-95.9	1	
6049	08/28/23	Walcott	IA	41.6	-90.7	3	
6050	08/28/23	Iowa City	IA	41.6	-91.6	1	
6051	08/28/23	Charlotte	NC	35.1	-80.8	2	
6052	08/28/23	Mounds	OK	35.9	-96.1	5	
6053	08/28/23	Oklahoma City	OK	35.5	-97.6	1	
6054	08/28/23	Winsted	MN	45	-94.1	12	
6055	08/28/23	South Bend	IN	41.7	-86.3	1	
6056	08/28/23	Edmond	OK	35.7	-97.5	3	
6057	08/28/23	Murrells Inlet	SC	33.5	-79	1	
6058	08/28/23	Nashville	TN	36.2	-86.7	1	
6059	08/28/23	Hilton Beach	ON	46.3	-83.9	1	
6060	08/28/23	Bishop	GA	33.8	-83.4	1	
6061	08/28/23	Green Bay	WI	44.5	-88	1	
6062	08/28/23	Barrie	ON	44.5	-79.7	1	
6063	08/28/23	Lowell	MI	42.9	-85.4	1	
6064	08/28/23	Mohawk	NY	43	-75	1	
6065	08/28/23	Plano	TX	33	-96.7	1	
6066	08/28/23	Columbia Heights	MN	45	-93.2	1	
